firstly	O
normalize	B-DeepLearning
the	O
pixel	O
spacing	O
of	O
the	O
ABUS	O
volume	O
in	O
each	O
direction	O
.	O
Our	O
proposed	O
framework	O
is	O
implemented	O
with	O
PyTorch	B-DeepLearning
and	O
trained	O
on	O
NVIDIA	O
Tesla	O
M40	O
GPU	O
.	O
During	O
training	O
,	O
in	O
order	O
to	O
alleviate	O
the	O
computational	O
complexity	O
in	O
each	O
batch	O
and	O
increase	O
the	O
augmentation	O
,	O
we	O
randomly	O
crop	B-DeepLearning
the	I-DeepLearning
ABUS	I-DeepLearning
images	I-DeepLearning
into	O
small	O
patches	B-DeepLearning
with	I-DeepLearning
the	I-DeepLearning
size	I-DeepLearning
of	I-DeepLearning
160	I-DeepLearning
×	I-DeepLearning
80	I-DeepLearning
×	I-DeepLearning
160	I-DeepLearning
,	O
70%	O
of	O
which	O
are	O
lesion-centered	O
.	O
In	O
addition	O
,	O
we	O
adopt	O
various	O
data	B-DeepLearning
augmentations	I-DeepLearning
,	O
e.g.	O
,	O
contrast	O
adjustment	O
,	O
rotation	O
,	O
cropping	O
,	O
flipping	O
,	O
especially	O
the	O
elastic	O
transform	O
[	O
26	O
]	O
,	O
which	O
are	O
widely	O
used	O
in	O
small	O
medical	O
image	O
dataset	O
to	O
increase	O
the	O
data	O
diversity	O
.	O
Adam	B-DeepLearning
optimizer	I-DeepLearning
is	O
used	O
to	O
train	O
the	O
whole	O
network	O
,	O
and	O
the	O
learning	B-DeepLearning
rate	I-DeepLearning
is	O
set	O
as	O
1e-4	O
,	O
and	O
training	O
is	O
stopped	O
when	O
the	O
model	O
has	O
similar	O
performance	O
on	O
training	O
and	O
validation	O
dataset	O
.	O
Then	O
the	O
skip	B-DeepLearning
attention	I-DeepLearning
is	O
used	O
to	O
identify	O
the	O
image	O
regions	O
and	O
prune	O
the	O
irrelevant	O
feature	O
responses	O
so	O
as	O
to	O
preserve	O
only	O
the	O
activation	O
relevant	O
to	O
this	O
segmentation	O
task	O
.	O
The	O
architecture	B-DeepLearning
of	I-DeepLearning
AssCNV23’s	I-DeepLearning
network	I-DeepLearning
contains	O
four	B-DeepLearning
convolutional	I-DeepLearning
layers	I-DeepLearning
intersected	O
with	O
three	B-DeepLearning
max	I-DeepLearning
pooling	I-DeepLearning
layers	I-DeepLearning
,	O
three	B-DeepLearning
fully	I-DeepLearning
connected	I-DeepLearning
layers	I-DeepLearning
.	O
The	O
detected	O
results	O
were	O
compared	O
to	O
the	O
benchmark	O
data	O
,	O
and	O
the	O
performance	O
of	O
each	O
tool	O
was	O
evaluated	O
by	O
Precision	B-DeepLearning
Pre	I-DeepLearning
,	O
Sensitivity	B-DeepLearning
Sen	I-DeepLearning
,	O
F1-score	B-DeepLearning
F1	I-DeepLearning
and	O
Matthews	B-DeepLearning
correlation	I-DeepLearning
coefficient	I-DeepLearning
MCC	B-DeepLearning
.	O
They	O
used	O
Gold-standard	B-DeepLearning
dataset	I-DeepLearning
,	O
SCOP	O
version	O
1.75	O
and	O
6SSE	O
,	O
5SSE	O
,	O
4SSE	O
and	O
3SSE	O
[	O
10	O
]	O
.	O
Indeed	O
,	O
this	O
work	O
will	O
focus	O
on	O
the	O
development	O
of	O
a	O
diagnosis	B-DeepLearning
support	I-DeepLearning
system	I-DeepLearning
,	O
in	O
terms	O
of	O
its	O
knowledge	O
representation	O
and	O
reasoning	O
procedures	O
,	O
under	O
a	O
formal	O
framework	O
based	O
on	O
Logic	O
Programming	O
,	O
complemented	O
with	O
an	O
approach	O
to	O
computing	O
centered	O
on	O
Artificial	B-DeepLearning
Neural	I-DeepLearning
Networks	I-DeepLearning
,	O
to	O
evaluate	O
ACS	O
predisposing	O
and	O
the	O
respective	O
Degree-of-Confidence	O
that	O
one	O
has	O
on	O
such	O
a	O
happening	O
.	O
In	O
this	O
study	O
627	B-DeepLearning
patients	I-DeepLearning
admitted	O
on	O
the	O
emergency	O
department	O
were	O
considered	O
,	O
during	O
the	O
period	O
of	O
three	O
months	O
from	O
February	O
to	O
May	O
of	O
2013	O
,	O
with	O
suspect	O
of	O
ACS	O
.	O
The	O
gender	B-DeepLearning
distribution	I-DeepLearning
was	O
48%	B-DeepLearning
and	I-DeepLearning
52%	I-DeepLearning
for	I-DeepLearning
female	I-DeepLearning
and	I-DeepLearning
male	I-DeepLearning
,	O
respectively	O
.	O
Seventeen	O
variables	O
were	O
selected	O
allowing	O
one	O
to	O
have	O
a	O
multivariable	O
dataset	B-DeepLearning
with	I-DeepLearning
627	I-DeepLearning
records	I-DeepLearning
.	O
To	O
ensure	O
statistical	O
significance	O
of	O
the	O
attained	O
results	O
,	O
20	B-DeepLearning
twenty	I-DeepLearning
experiments	I-DeepLearning
were	O
applied	O
in	O
all	O
tests	O
.	O
In	O
each	O
simulation	O
,	O
the	O
available	O
data	O
was	O
randomly	O
divided	O
into	O
two	O
mutually	O
exclusive	O
partitions	O
,	O
i.e.	O
,	O
the	O
training	B-DeepLearning
set	I-DeepLearning
with	O
67%	O
of	O
the	O
available	O
data	O
and	O
,	O
the	O
test	B-DeepLearning
set	I-DeepLearning
with	O
the	O
remaining	O
33%	O
of	O
the	O
cases	O
.	O
In	O
the	O
other	O
layers	O
we	O
used	O
the	O
sigmoid	B-DeepLearning
function	O
.	O
As	O
the	O
output	B-DeepLearning
function	I-DeepLearning
in	O
the	O
preprocessing	O
layer	O
it	O
was	O
used	O
the	O
identity	B-DeepLearning
one	O
.	O
Table	O
2	O
shows	O
that	O
the	O
model	B-DeepLearning
accuracy	I-DeepLearning
was	I-DeepLearning
96.9%	I-DeepLearning
for	I-DeepLearning
the	I-DeepLearning
training	I-DeepLearning
set	I-DeepLearning
410	O
correctly	O
classified	O
in	O
423	O
and	O
94.6%	B-DeepLearning
for	I-DeepLearning
test	I-DeepLearning
set	I-DeepLearning
193	O
correctly	O
classified	O
in	O
204	O
.	O
Thus	O
,	O
the	O
predictions	O
made	O
by	O
the	O
ANN	O
model	O
are	O
satisfactory	O
,	O
attaining	O
accuracies	B-DeepLearning
close	I-DeepLearning
to	I-DeepLearning
95%	I-DeepLearning
.	O
Huang	O
and	O
Liao	O
[	O
45	O
]	O
introduced	O
a	O
comprehensive	O
study	O
to	O
investigate	O
the	O
capability	O
of	O
the	O
probabilistic	B-DeepLearning
neural	I-DeepLearning
networks	I-DeepLearning
PNN	B-DeepLearning
associated	O
with	O
a	O
feature	O
selection	O
method	O
,	O
the	O
so-called	O
signal-to-noise	O
statistic	O
,	O
in	O
cancer	B-DeepLearning
classification	I-DeepLearning
.	O
As	O
an	O
illustrated	O
in	O
Figure	O
1.6a	O
,	O
the	O
entire	O
data-set	O
of	O
all	O
88	B-DeepLearning
experiments	I-DeepLearning
was	O
first	O
quality	O
filtered	O
1	O
and	O
then	O
the	O
dimensionality	B-DeepLearning
was	I-DeepLearning
further	I-DeepLearning
reduced	I-DeepLearning
by	O
principal	B-DeepLearning
component	I-DeepLearning
analysis	I-DeepLearning
PCA	B-DeepLearning
to	O
10	B-DeepLearning
PC	I-DeepLearning
projections	I-DeepLearning
2	O
,	O
from	O
the	O
original	O
6567	O
expression	O
values	O
.	O
Next	O
,	O
the	O
25	B-DeepLearning
test	I-DeepLearning
experiments	I-DeepLearning
were	O
set	O
aside	O
and	O
the	O
63	B-DeepLearning
training	I-DeepLearning
experiments	I-DeepLearning
were	O
randomly	O
partitioned	O
into	O
3	O
groups	O
3	O
.	O
ANN	O
models	O
were	O
then	O
calibrated	O
using	O
for	O
each	O
sample	O
the	O
10	B-DeepLearning
PC	I-DeepLearning
values	I-DeepLearning
as	I-DeepLearning
input	I-DeepLearning
and	O
the	O
cancer	B-DeepLearning
category	I-DeepLearning
as	I-DeepLearning
output	I-DeepLearning
5	O
.	O
For	O
each	O
model	O
,	O
the	O
calibration	O
was	O
optimized	O
with	O
100	O
iterative	O
cycles	O
epochs	B-DeepLearning
.	O
In	O
addition	O
,	O
there	O
was	O
no	O
sign	O
of	O
over-training:	B-DeepLearning
if	O
the	O
models	O
begin	O
to	O
learn	O
features	O
in	O
the	O
training	B-DeepLearning
set	I-DeepLearning
,	O
which	O
are	O
not	O
present	O
in	O
the	O
validation	B-DeepLearning
set	I-DeepLearning
,	O
this	O
would	O
result	O
in	O
an	O
increase	O
in	O
the	O
error	O
for	O
the	O
validation	O
at	O
that	O
point	O
and	O
the	O
curves	O
would	O
no	O
longer	O
remain	O
parallel	O
.	O
A	O
standard	O
approach	O
to	O
neural	B-DeepLearning
network	I-DeepLearning
training	O
is	O
the	O
use	O
of	O
backpropagation	B-DeepLearning
to	O
optimize	O
the	O
weight	B-DeepLearning
assignments	I-DeepLearning
for	O
a	O
fixed	O
neural	O
network	O
topology	O
.	O
Gene	O
selection	O
using	O
Feed	B-DeepLearning
Forward	I-DeepLearning
Back	I-DeepLearning
Propagation	I-DeepLearning
Neural	I-DeepLearning
Network	I-DeepLearning
as	O
a	O
classifier	O
is	O
illustrated	O
in	O
Figure	O
17	O
.	O
The	O
new	O
technique	O
is	O
based	O
on	O
Switching	B-DeepLearning
Neural	I-DeepLearning
Networks	I-DeepLearning
SNN	B-DeepLearning
,	O
learning	O
machines	O
that	O
assign	O
a	O
relevance	O
value	O
to	O
each	O
input	O
variable	O
,	O
and	O
adopts	O
Recursive	O
Feature	O
Addition	O
RFA	O
for	O
performing	O
gene	O
selection	O
.	O
After	O
that	O
,	O
authors	O
classify	O
the	O
microarray	O
data	O
sets	O
with	O
a	O
Fuzzy	B-DeepLearning
Neural	I-DeepLearning
Network	I-DeepLearning
FNN	B-DeepLearning
.	O
Recently	O
,	O
Marylyn	O
et	O
al.	O
[	O
74	O
]	O
took	O
a	O
serious	O
attempt	O
to	O
introduce	O
a	O
genetic	B-DeepLearning
programming	I-DeepLearning
neural	I-DeepLearning
network	I-DeepLearning
GPNN	B-DeepLearning
as	O
a	O
method	O
for	O
optimizing	O
the	O
architecture	O
of	O
a	O
neural	B-DeepLearning
network	I-DeepLearning
to	O
improve	O
the	O
identification	O
of	O
genetic	O
and	O
gene-environment	O
combinations	O
associated	O
with	O
a	O
disease	O
risk	O
.	O
This	O
empirical	O
studies	O
suggest	O
GPNN	B-DeepLearning
has	O
excellent	O
power	O
for	O
identifying	O
gene-gene	O
and	O
gene-environment	O
interactions	O
.	O
Using	O
simulated	O
dataauthors	O
show	O
that	O
GPNN	B-DeepLearning
has	O
higher	O
power	O
to	O
identify	O
gene-gene	O
and	O
gene-environment	O
interactions	O
than	O
SLR	O
and	O
CART	O
.	O
These	O
include	O
an	O
independent	O
variable	O
input	O
set	O
,	O
a	O
list	O
of	O
mathematical	O
functions	O
,	O
a	O
fitness	B-DeepLearning
function	I-DeepLearning
,	O
and	O
finally	O
the	O
operating	O
parameters	B-DeepLearning
of	O
the	O
GP	O
.	O
These	O
operating	O
parameters	B-DeepLearning
include	O
number	B-DeepLearning
of	I-DeepLearning
demes	I-DeepLearning
or	I-DeepLearning
populations	I-DeepLearning
,	O
population	B-DeepLearning
size	I-DeepLearning
,	O
number	B-DeepLearning
of	I-DeepLearning
generations	I-DeepLearning
,	O
reproduction	B-DeepLearning
rate	I-DeepLearning
,	O
crossover	B-DeepLearning
rate	I-DeepLearning
,	O
mutation	B-DeepLearning
rate	I-DeepLearning
,	O
and	O
migration	B-DeepLearning
[	O
90	O
]	O
.	O
Here	O
,	O
we	O
will	O
train	B-DeepLearning
the	I-DeepLearning
GPNN	I-DeepLearning
on	I-DeepLearning
9/10	I-DeepLearning
of	I-DeepLearning
the	I-DeepLearning
data	I-DeepLearning
to	O
develop	O
an	O
NN	O
model	O
.	O
They	O
test	B-DeepLearning
this	I-DeepLearning
model	I-DeepLearning
on	I-DeepLearning
the	I-DeepLearning
1/10	I-DeepLearning
of	I-DeepLearning
the	I-DeepLearning
data	I-DeepLearning
left	O
out	O
to	O
evaluate	O
the	O
predictive	O
ability	O
of	O
the	O
model	O
.	O
Another	O
work	O
introduced	O
by	O
Alison	O
et	O
al	O
[	O
74	O
]	O
which	O
developed	O
a	O
grammatical	B-DeepLearning
evolution	I-DeepLearning
neural	I-DeepLearning
network	I-DeepLearning
GENN	B-DeepLearning
approach	O
that	O
accounts	O
for	O
the	O
drawbacks	O
of	O
GPNN	B-DeepLearning
.	O
They	O
also	O
,	O
compare	O
the	O
performance	O
of	O
GENN	B-DeepLearning
to	O
GPNN	B-DeepLearning
,	O
a	O
traditional	O
Back-Propagation	B-DeepLearning
Neural	I-DeepLearning
Network	I-DeepLearning
BPNN	B-DeepLearning
and	O
a	O
random	O
search	O
algorithm	O
.	O
GENN	B-DeepLearning
outperforms	O
both	O
BPNN	B-DeepLearning
and	O
the	O
random	O
search	O
,	O
and	O
performs	O
at	O
least	O
as	O
well	O
as	O
GPNN	B-DeepLearning
.	O
Liang	O
and	O
Kelemen	O
[	O
60	O
]	O
proposed	O
a	O
Time	B-DeepLearning
Lagged	I-DeepLearning
Recurrent	I-DeepLearning
Neural	I-DeepLearning
Network	I-DeepLearning
with	O
trajectory	O
learning	O
for	O
identifying	O
and	O
classifying	O
the	O
gene	O
functional	O
patterns	O
from	O
the	O
heterogeneous	O
nonlinear	O
time	O
series	O
microarray	O
experiments	O
.	O
We	O
used	O
a	O
fuzzy	B-DeepLearning
neural	I-DeepLearning
network	I-DeepLearning
FNN	B-DeepLearning
proposed	O
earlier	O
for	O
cancer	B-DeepLearning
classification	I-DeepLearning
.	O
In	O
this	O
work	O
we	O
used	O
three	O
well-known	O
microarray	B-DeepLearning
databases	I-DeepLearning
,	O
i.e.	O
,	O
the	O
lymphoma	B-DeepLearning
data	I-DeepLearning
set	I-DeepLearning
,	O
the	O
small	B-DeepLearning
round	I-DeepLearning
blue	I-DeepLearning
cell	I-DeepLearning
tumor	I-DeepLearning
SRBCT	I-DeepLearning
data	I-DeepLearning
set	I-DeepLearning
,	O
and	O
the	O
ovarian	B-DeepLearning
cancer	I-DeepLearning
data	I-DeepLearning
set	I-DeepLearning
.	O
Our	O
result	O
shows	O
the	O
FNN	B-DeepLearning
classifier	O
not	O
only	O
improves	O
the	O
accuracy	O
of	O
cancer	O
classification	O
problem	O
but	O
also	O
helps	O
biologists	O
to	O
find	O
a	O
better	O
relationship	O
between	O
important	O
genes	O
and	O
development	O
of	O
cancers	O
.	O
An	O
adaptive	B-DeepLearning
learning	I-DeepLearning
rate	I-DeepLearning
provides	O
the	O
network	O
with	O
higher	O
convergence	B-DeepLearning
speed	O
and	O
learning	O
performance	O
,	O
i.e.	O
,	O
accuracy	O
.	O
Here	O
we	O
use	O
a	O
heuristic	O
for	O
tuning	O
the	O
learning	B-DeepLearning
rate	I-DeepLearning
η	I-DeepLearning
.	O
If	O
the	O
error	O
undergoes	O
five	O
consecutive	O
reductions	O
,	O
increase	B-DeepLearning
η	I-DeepLearning
by	I-DeepLearning
5%	I-DeepLearning
.	O
If	O
the	O
error	O
undergoes	O
three	O
consecutive	O
combinations	O
of	O
one	O
increase	O
and	O
one	O
reduction	O
,	O
decrease	B-DeepLearning
η	I-DeepLearning
by	I-DeepLearning
5%	I-DeepLearning
.	O
Since	O
we	O
dynamically	O
update	O
the	O
learning	B-DeepLearning
rate	I-DeepLearning
,	O
initial	O
value	O
for	O
η	B-DeepLearning
becomes	O
insignificant	O
as	O
long	O
as	O
it	O
is	O
not	O
too	O
large	O
.	O
For	O
the	O
SRBCT	O
data	O
,	O
the	O
FNN	B-DeepLearning
needs	O
only	O
8	O
genes	O
to	O
obtain	O
the	O
same	O
accuracy	O
,	O
i.e.	O
,	O
100%	O
,	O
while	O
the	O
well-known	O
evolutionary	O
algorithm	O
reported	O
by	O
Deutsch	O
[	O
8	O
]	O
used	O
12	O
genes	O
.	O
The	O
network	B-DeepLearning
configuration	I-DeepLearning
,	O
as	O
shown	O
in	O
Figure	O
4	O
,	O
is	O
composed	B-DeepLearning
of	I-DeepLearning
two	I-DeepLearning
layers	I-DeepLearning
one	B-DeepLearning
hidden	I-DeepLearning
and	I-DeepLearning
one	I-DeepLearning
output	I-DeepLearning
.	O
The	O
hidden	B-DeepLearning
layer	I-DeepLearning
consistes	O
on	O
five	B-DeepLearning
neurons	I-DeepLearning
,	O
while	O
the	O
output	B-DeepLearning
layer	I-DeepLearning
has	O
only	O
one	B-DeepLearning
neuron	I-DeepLearning
.	O
Sigmoid	B-DeepLearning
type	O
of	O
neurons	O
have	O
been	O
employed	O
in	O
both	O
layers	O
,	O
the	O
hidden	O
and	O
the	O
output	O
layers	O
.	O
The	O
algorithm	O
used	O
for	O
training	O
process	O
was	O
the	O
Scaled	B-DeepLearning
Conjugate	I-DeepLearning
Gradient	I-DeepLearning
and	O
performance	O
is	O
optimized	O
by	O
the	O
function	O
Cross-Entropy	B-DeepLearning
.	O
In	O
this	O
paper	O
we	O
describe	O
use	O
of	O
neural	B-DeepLearning
network	I-DeepLearning
for	I-DeepLearning
ECG	I-DeepLearning
signal	I-DeepLearning
prediction	I-DeepLearning
.	O
A	O
training	O
signal	O
figure	O
4	O
,	O
red	O
part	O
consists	O
of	O
620	B-DeepLearning
samples	I-DeepLearning
.	O
The	O
test	O
signal	O
is	O
also	O
10	O
second	O
long	O
1000	B-DeepLearning
samples	I-DeepLearning
.	O
We	O
used	O
the	O
log-sigmoid	B-DeepLearning
transfer	O
function	O
logsig	B-DeepLearning
in	O
each	O
layer	O
.	O
The	O
learning	B-DeepLearning
rate	I-DeepLearning
was	O
set	O
to	O
value	O
0.05	O
and	O
the	O
tolerable	O
error	O
to	O
510-5	O
.	O
The	O
said	O
algorithm	O
is	O
based	O
on	O
Levenberg-Marquardt	B-DeepLearning
optimization	O
.	O
In	O
this	O
study	O
a	O
novel	O
neural	B-DeepLearning
network-based	I-DeepLearning
method	O
for	O
peptide	B-DeepLearning
identification	I-DeepLearning
is	O
proposed	O
.	O
The	O
presented	O
here	O
Qual	O
method	O
uses	O
for	O
classification	O
purposes	O
a	O
fully	B-DeepLearning
connected	I-DeepLearning
,	O
feed-forward	I-DeepLearning
multilayer	I-DeepLearning
neural	I-DeepLearning
network	I-DeepLearning
[	O
6	O
]	O
with	O
6	B-DeepLearning
input	I-DeepLearning
nodes	I-DeepLearning
corresponding	O
to	O
the	O
spectral	O
features	O
,	O
one	B-DeepLearning
hidden	I-DeepLearning
layer	I-DeepLearning
,	O
and	O
one	B-DeepLearning
output	I-DeepLearning
node	I-DeepLearning
.	O
The	O
number	O
of	O
nodes	O
in	O
the	O
hidden	O
layer	O
was	O
determined	O
by	O
cross-validation	O
during	O
training	O
with	O
the	O
back-propagation	B-DeepLearning
Leveberg-Marquadt	I-DeepLearning
algorithm	O
.	O
The	O
final	O
neural	B-DeepLearning
network	I-DeepLearning
model	O
included	O
a	O
hidden	B-DeepLearning
layer	I-DeepLearning
with	I-DeepLearning
8	I-DeepLearning
nodes	I-DeepLearning
.	O
The	O
training	B-DeepLearning
set	I-DeepLearning
consisted	O
of	O
184	B-DeepLearning
653	I-DeepLearning
tandem	I-DeepLearning
spectra	I-DeepLearning
acquired	O
with	O
an	O
high	O
resolution	O
LTQ–	O
FTICR	O
mass	O
spectrometer	O
and	O
searched	O
against	O
a	O
target/decoy	O
database	O
with	O
the	O
X!Tandem	O
engine	O
[	O
3	O
]	O
.	O
The	O
expected	O
neural	B-DeepLearning
network	I-DeepLearning
output	I-DeepLearning
values	I-DeepLearning
for	O
positive	O
and	O
negative	O
examples	O
were	O
equal	O
to	O
1	O
and	O
0	O
,	O
respectively	O
.	O
To	O
recognize	O
the	O
performed	O
activity	O
the	O
backpropagation	B-DeepLearning
neural	I-DeepLearning
network	I-DeepLearning
with	O
one	B-DeepLearning
hidden	I-DeepLearning
layer	I-DeepLearning
was	O
used	O
.	O
We	O
conduct	O
experiments	O
on	O
the	O
newly	O
proposed	O
COSMIC	B-DeepLearning
CNA	I-DeepLearning
dataset	I-DeepLearning
,	O
which	O
contains	O
25	B-DeepLearning
types	I-DeepLearning
of	I-DeepLearning
cancer	I-DeepLearning
.	O
We	O
obtained	B-DeepLearning
4731	I-DeepLearning
corn	I-DeepLearning
seed	I-DeepLearning
RGB	I-DeepLearning
images	I-DeepLearning
consisting	O
of	O
952	B-DeepLearning
haploid	I-DeepLearning
and	O
3779	B-DeepLearning
diploid	I-DeepLearning
seeds	O
from	O
several	O
different	O
proprietary	O
maize	O
inbred	O
lines	O
.	O
We	O
train	B-DeepLearning
our	I-DeepLearning
network	I-DeepLearning
using	O
the	O
image	B-DeepLearning
dataset	I-DeepLearning
that	O
was	O
randomly	O
split	O
into	O
4021	B-DeepLearning
training	I-DeepLearning
809	B-DeepLearning
haploid	I-DeepLearning
and	O
3212	B-DeepLearning
diploid	I-DeepLearning
seeds	O
and	O
710	B-DeepLearning
test	I-DeepLearning
143	B-DeepLearning
haploids	I-DeepLearning
and	O
567	B-DeepLearning
diploids	I-DeepLearning
images	O
with	O
20%	B-DeepLearning
haploids	I-DeepLearning
in	I-DeepLearning
both	I-DeepLearning
sets	I-DeepLearning
.	O
Input	O
images	O
of	O
the	O
corn	O
seeds	O
are	O
convolved	O
with	O
16	B-DeepLearning
filter	I-DeepLearning
kernels	I-DeepLearning
in	O
each	O
convolutional	O
layer	O
,	O
followed	O
by	O
two	B-DeepLearning
fully	I-DeepLearning
connected	I-DeepLearning
layers	I-DeepLearning
and	O
an	O
output	O
layer	O
.	O
In	O
this	O
paper	O
,	O
we	O
propose	O
a	O
Convolutional	B-DeepLearning
neural	I-DeepLearning
network	I-DeepLearning
CNN	B-DeepLearning
as	O
a	O
tool	O
to	O
improve	O
efficiency	O
and	O
accuracy	O
of	O
Osteosarcoma	B-DeepLearning
tumor	I-DeepLearning
classification	I-DeepLearning
into	O
tumor	B-DeepLearning
classes	I-DeepLearning
viable	O
tumor	O
,	O
necrosis	O
vs	O
non-tumor	O
.	O
The	O
proposed	O
CNN	B-DeepLearning
architecture	I-DeepLearning
contains	O
five	B-DeepLearning
learned	I-DeepLearning
layers:	I-DeepLearning
three	B-DeepLearning
convolutional	I-DeepLearning
layers	I-DeepLearning
interspersed	O
with	O
max	B-DeepLearning
pooling	I-DeepLearning
layers	I-DeepLearning
for	O
feature	O
extraction	O
and	O
two	B-DeepLearning
fully-connected	I-DeepLearning
layers	I-DeepLearning
with	O
data	B-DeepLearning
augmentation	I-DeepLearning
strategies	O
to	O
boost	O
performance	O
.	O
The	O
convolution	B-DeepLearning
filters	I-DeepLearning
are	O
applied	O
to	O
small	O
patches	O
of	O
the	O
input	O
image	O
to	O
detect	O
and	O
extract	O
image	O
features	O
.	O
Our	O
neural	B-DeepLearning
network	I-DeepLearning
architecture	I-DeepLearning
combines	O
features	O
of	O
AlexNet	B-DeepLearning
[	O
9	O
]	O
and	O
LeNet	B-DeepLearning
[	O
10	O
]	O
to	O
develop	O
a	O
fast	O
and	O
accurate	O
slide	O
classification	O
system	O
.	O
The	O
goal	O
of	O
this	O
paper	O
is	O
to	O
utilize	O
CNN	B-DeepLearning
to	O
identify	O
the	O
four	O
regions	B-DeepLearning
of	I-DeepLearning
interest	I-DeepLearning
Fig.	O
2	O
,	O
namely	O
,	O
1	O
Viable	B-DeepLearning
tumor	I-DeepLearning
,	O
2	O
Coagulative	B-DeepLearning
necrosis	I-DeepLearning
,	O
3	O
fibrosis	B-DeepLearning
or	I-DeepLearning
osteoid	I-DeepLearning
,	O
and	O
4	O
Non	B-DeepLearning
tumor	I-DeepLearning
Bone	O
,	O
cartilage	O
.	O
These	O
four	O
regions	O
are	O
used	O
to	O
extract	O
information	O
about	O
the	O
three	O
main	O
classes	B-DeepLearning
of	I-DeepLearning
interest:	I-DeepLearning
viable	B-DeepLearning
tumor	I-DeepLearning
,	O
necrosis	B-DeepLearning
coagulative	O
necrosis	O
,	O
osteiod	O
,	O
and	O
fibrosis	O
,	O
and	O
other	O
tissue	O
bone	O
,	O
blood	O
vessels	O
,	O
cartilage	O
,	O
etc	O
.	O
Spanhol	O
et	O
al.	O
[	O
15	O
]	O
developed	O
on	O
existing	O
AlexNet	B-DeepLearning
for	O
different	O
segmentation	O
and	O
classification	O
tasks	O
in	O
breast	O
cancer	O
.	O
In	O
this	O
paper	O
,	O
we	O
propose	O
a	O
deep	O
learning	O
approach	O
capable	O
of	O
assigning	O
tumor	B-DeepLearning
classes	I-DeepLearning
viable	O
tumor	O
,	O
necrosis	O
vs	O
non-tumor	O
directly	O
to	O
input	O
slides	O
in	O
osteosarcoma	O
,	O
a	O
type	O
of	O
cancer	O
with	O
significantly	O
more	O
variability	O
in	O
tumor	O
description	O
.	O
We	O
extend	O
the	O
successful	O
Alexnet	B-DeepLearning
proposed	O
by	O
Krizhevsky	O
see	O
[	O
9	O
]	O
and	O
LeNet	B-DeepLearning
network	O
architectures	O
introduced	O
by	O
LeCun	O
see	O
[	O
10	O
]	O
which	O
uses	O
gradient	B-DeepLearning
based	I-DeepLearning
learning	I-DeepLearning
with	O
back	B-DeepLearning
propogation	I-DeepLearning
algorithm	O
.	O
The	O
typical	O
CNN	B-DeepLearning
architecture	I-DeepLearning
for	O
image	O
classification	O
consists	O
of	O
a	O
series	O
of	O
convolution	B-DeepLearning
filters	I-DeepLearning
paired	O
with	O
pooling	B-DeepLearning
layers	I-DeepLearning
.	O
It	O
is	O
trained	O
to	O
classify	O
patches	O
into	O
three	O
bins:	O
viable	B-DeepLearning
tumor	I-DeepLearning
,	O
necrosis	B-DeepLearning
coagulative	O
necrosis	O
,	O
osteoid	O
,	O
fibrosis	O
and	O
non-tumor	B-DeepLearning
.	O
We	O
develop	O
on	O
existing	O
proven	O
networks	O
LeNet	B-DeepLearning
and	O
AlexNet	B-DeepLearning
because	O
finding	O
a	O
successful	O
network	O
configuration	O
for	O
a	O
given	O
problem	O
can	O
be	O
a	O
difficult	O
challenge	O
given	O
the	O
total	O
number	O
of	O
possible	O
configurations	O
that	O
can	O
be	O
defined	O
.	O
The	O
data	B-DeepLearning
augmentation	I-DeepLearning
methods	O
to	O
reduce	O
over-fitting	B-DeepLearning
on	O
image	O
data	O
as	O
described	O
by	O
Krizhevsky	O
[	O
9	O
]	O
has	O
been	O
proclaimed	O
for	O
its	O
success	O
rate	O
in	O
various	O
object	O
recognition	O
applications	O
.	O
We	O
start	O
with	O
a	O
simple	O
3	B-DeepLearning
layer	I-DeepLearning
network	I-DeepLearning
INPUT	B-DeepLearning
-	I-DeepLearning
CONVOLUTION	I-DeepLearning
-	I-DeepLearning
MAX	I-DeepLearning
POOL	I-DeepLearning
-	I-DeepLearning
MLP	I-DeepLearning
.	O
INPUT	B-DeepLearning
128	I-DeepLearning
×	I-DeepLearning
128	I-DeepLearning
×	I-DeepLearning
3	I-DeepLearning
will	O
hold	O
the	O
raw	O
pixel	O
values	O
of	O
the	O
image	O
,	O
i.e.	O
an	O
image	O
of	O
width	O
128	O
,	O
height	O
128	O
,	O
and	O
with	O
three	O
color	O
channels	O
RGB	O
.	O
This	O
may	O
result	O
in	O
volume	O
such	O
as	O
124	B-DeepLearning
×	I-DeepLearning
124	I-DeepLearning
×	I-DeepLearning
4	I-DeepLearning
for	O
4	B-DeepLearning
filters	I-DeepLearning
.	O
MAX	B-DeepLearning
POOL	I-DeepLearning
layer	I-DeepLearning
will	O
down-sample	O
along	O
the	O
spatial	O
dimensions	O
width	O
,	O
height	O
,	O
resulting	O
in	O
volume	O
62	B-DeepLearning
×	I-DeepLearning
62	I-DeepLearning
×	I-DeepLearning
4	I-DeepLearning
.	O
MLP	B-DeepLearning
layer	I-DeepLearning
will	O
compute	O
the	O
class	O
scores	O
,	O
resulting	O
in	O
volume	O
of	O
size	O
1	B-DeepLearning
×	I-DeepLearning
1	I-DeepLearning
×	I-DeepLearning
4	I-DeepLearning
,	O
where	O
each	O
of	O
the	O
4	O
numbers	O
correspond	O
to	O
